frame,time_ms,time_us,rpm,vss,gear,ptank,map,bp,bp_cmd,tpedal,tplate,afm_v,afm_hz,afm,afm_c,airc,egr,iat,iat2,ect,ect2,pa,oil_press,cvt_temp,inj,inj_bank_2,duty,difp,difpcmd,fuelp,ign,cam,camcmd,excam,excamcmd,wg,wgcmd,vts,svs,purge,accl,bc_duty,af,af_bank_2,af_corr,wide_v,wide,afcmd,afcmd_bank_2,s_trim,l_trim,s_trim_bank_2,l_trim_bank_2,trim,fuel_status,fuel_status_bank_2,ethanol,k_level,k_retard,k_retard_1,k_retard_2,k_retard_3,k_retard_4,k_control,ign_limit,k_count,k_count_1,k_count_2,k_count_3,k_count_4,k_count_5,k_count_6,bat,cat_t,abs_lf,abs_rf,abs_lr,abs_rr,clutch_pos,brake_press,steer_ang,steer_trq,g_lat,g_long,g_z,yaw,eco,fuel_used,tc_v,tc_ecuslip,tc_r,tc_lf,tc_rf,tc_lr,tc_rr,tc_slip,tc_turn,tc_overslip,tc_out
104474,824989,824989349,3881,78.293,5,0,6.5,21.43,9.6,44,99,3.69,0,110.83,856,123,0,104,93.2,183.2,161.6,14.07,5.44,32,3.05,0,9,2870.3,2900.1,52,12,5,3,-10,-11,0,0.46,On,Off,0,Off,0,14.57,0,14.57,0,0,14.7,0,-2,0,0,0,-3,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1294.5,79.138,79.1132,78.4669,78.293,0,0.47,0,0,-0.01,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
104475,825015,825015319,3881,78.293,5,0,7.7,21.43,9.6,44,99,3.79,0,110.83,856,123,0,104,93.2,183.2,161.6,14.07,5.44,32,3.27,0,10,2870.3,2900.1,54,12,5,3,-10,-11,0,0.46,On,Off,0,Off,0,14.57,0,14.57,0,0,14.7,0,-2,0,0,0,-3,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1294.5,79.138,79.1132,78.4669,78.293,0,0.47,0,0,-0.01,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
104476,825037,825037353,3881,78.293,5,0,7.7,22.59,9.7,44,99,3.79,0,110.83,856,129,0,104,93.2,183.2,161.6,14.07,5.44,32,3.27,0,10,2870.3,2900.75,54,12,4,3,-10,-11,0.5,1.48,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1293.3,79.138,79.1132,78.4669,78.293,0,0.47,0,0,-0.01,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
104477,825038,825038360,3881,78.293,5,0,7.7,22.59,9.7,44,99,3.79,0,110.83,856,129,0,104,93.2,183.2,161.6,14.07,5.44,32,3.27,0,10,2870.3,2900.75,54,12,4,3,-10,-11,0.5,1.48,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1293.3,79.138,79.1132,78.4669,78.293,0,0.47,0,0,-0.01,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
104478,825039,825039367,3881,78.293,5,0,7.7,22.59,9.7,44,99,3.79,0,110.83,856,129,0,104,93.2,183.2,161.6,14.07,5.44,32,3.27,0,10,2870.3,2900.75,54,12,4,3,-10,-11,0.5,1.48,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1293.3,79.138,79.1132,78.4669,78.293,0,0.47,0,0,-0.01,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
104479,825040,825040344,3881,78.293,5,0,7.7,22.59,9.7,44,99,3.79,0,110.83,856,129,0,104,93.2,183.2,161.6,14.07,5.44,32,3.27,0,10,2870.3,2900.75,54,12,4,3,-10,-11,0.5,1.48,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1293.3,79.138,79.1132,78.4669,78.293,0,0.47,0,0,-0.01,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
104480,825041,825041351,3881,78.293,5,0,7.7,22.59,9.7,44,99,3.79,0,110.83,856,129,0,104,93.2,183.2,161.6,14.07,5.44,32,3.27,0,10,2870.3,2900.75,54,12,4,3,-10,-11,0.5,1.48,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1293.3,79.3493,79.3307,78.6161,78.498,0,0.47,0,0,-0.01,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
104481,825042,825042358,3881,78.293,5,0,7.7,22.59,9.7,44,99,3.79,0,110.83,856,129,0,104,93.2,183.2,161.6,14.07,5.44,32,3.27,0,10,2870.3,2900.75,54,12,4,3,-10,-11,0.5,1.48,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1293.3,79.3493,79.3307,78.6161,78.498,0,0.47,0,0,-0.04,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
104482,825065,825065368,3881,78.9143,5,0,8.3,22.59,9.7,44,99,3.77,0,118.83,918,129,0,104,93.2,183.2,161.6,14.07,5.44,32,3.38,0,10,2870.3,2900.75,56,12,4,3,-10,-11,0.5,1.48,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1293.3,79.3493,79.3307,78.6161,78.498,0,0.47,0,0,-0.04,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104483,825087,825087310,3881,78.9143,5,0,8.3,23.29,9.5,43,99,3.77,0,118.83,918,134,0,104,93.2,183.2,161.6,14.07,5.08,32,3.38,0,10,2870.3,2900.75,56,12,4,3,-11,-12,1.17,2.58,On,Off,0,Off,0,14.57,0,14.57,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.8,79.3493,79.3307,78.6161,78.498,0,0.47,0,0,-0.04,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104484,825088,825088348,3881,78.9143,5,0,8.3,23.29,9.5,43,99,3.77,0,118.83,918,134,0,104,93.2,183.2,161.6,14.07,5.08,32,3.38,0,10,2870.3,2900.75,56,12,4,3,-11,-12,1.17,2.58,On,Off,0,Off,0,14.57,0,14.57,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.8,79.3493,79.3307,78.6161,78.498,0,0.47,0,0,-0.04,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104485,825089,825089355,3881,78.9143,5,0,8.3,23.29,9.5,43,99,3.77,0,118.83,918,134,0,104,93.2,183.2,161.6,14.07,5.08,32,3.38,0,10,2870.3,2900.75,56,12,4,3,-11,-12,1.17,2.58,On,Off,0,Off,0,14.57,0,14.57,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.8,79.3493,79.3307,78.6161,78.498,0,0.47,0,0,-0.04,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104486,825090,825090362,3881,78.9143,5,0,8.3,23.29,9.5,43,99,3.77,0,118.83,918,134,0,104,93.2,183.2,161.6,14.07,5.08,32,3.38,0,10,2870.3,2900.75,56,12,4,3,-11,-12,1.17,2.58,On,Off,0,Off,0,14.57,0,14.57,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.8,79.3493,79.3307,78.6161,78.498,0,0.47,0,0,-0.04,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104487,825091,825091369,3881,78.9143,5,0,8.3,23.29,9.5,43,99,3.77,0,118.83,918,134,0,104,93.2,183.2,161.6,14.07,5.08,32,3.38,0,10,2870.3,2900.75,56,12,4,3,-11,-12,1.17,2.58,On,Off,0,Off,0,14.57,0,14.57,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.8,79.5854,79.6413,78.6782,78.5602,0,0.47,0,0,-0.04,0.16,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104488,825092,825092346,3881,78.9143,5,0,8.3,23.29,9.5,43,99,3.77,0,118.83,918,134,0,104,93.2,183.2,161.6,14.07,5.08,32,3.38,0,10,2870.3,2900.75,56,12,4,3,-11,-12,1.17,2.58,On,Off,0,Off,0,14.57,0,14.57,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.8,79.5854,79.6413,78.6782,78.5602,0,0.47,0,0,-0.01,0.18,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104489,825125,825125305,3913,78.9143,5,0,8.8,23.29,9.5,43,99,3.75,0,118.83,911,134,0,104,93.2,183.2,161.6,14.07,5.08,32,3.49,0,11,2870.3,2900.75,57,10,4,3,-11,-12,1.17,2.58,On,Off,0,Off,0,14.57,0,14.57,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.8,79.5854,79.6413,78.6782,78.5602,0,0.47,0,0,-0.01,0.18,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104490,825153,825153411,3913,78.9143,5,0,8.8,23.82,9.7,43,99,3.75,0,118.83,911,138,0,104,93.2,183.2,161.6,14.07,5.08,32,3.49,0,11,2873.2,2900.75,57,10,4,3,-11,-12,2.14,2.49,On,Off,0,Off,0,14.6,0,14.6,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.2,79.5854,79.6413,78.6782,78.5602,0,0.47,0,0,-0.01,0.18,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104491,825154,825154357,3913,78.9143,5,0,8.8,23.82,9.7,43,99,3.75,0,118.83,911,138,0,104,93.2,183.2,161.6,14.07,5.08,32,3.49,0,11,2873.2,2900.75,57,10,4,3,-11,-12,2.14,2.49,On,Off,0,Off,0,14.6,0,14.6,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.2,79.5854,79.6413,78.6782,78.5602,0,0.47,0,0,-0.01,0.18,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104492,825155,825155364,3913,78.9143,5,0,8.8,23.82,9.7,43,99,3.75,0,118.83,911,138,0,104,93.2,183.2,161.6,14.07,5.08,32,3.49,0,11,2873.2,2900.75,57,10,4,3,-11,-12,2.14,2.49,On,Off,0,Off,0,14.6,0,14.6,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.2,79.5854,79.6413,78.6782,78.5602,0,0.47,0,0,-0.01,0.18,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104493,825156,825156341,3913,78.9143,5,0,8.8,23.82,9.7,43,99,3.75,0,118.83,911,138,0,104,93.2,183.2,161.6,14.07,5.08,32,3.49,0,11,2873.2,2900.75,57,10,4,3,-11,-12,2.14,2.49,On,Off,0,Off,0,14.6,0,14.6,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.2,79.5854,79.6413,78.6782,78.5602,0,0.47,0,0,-0.01,0.18,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104494,825157,825157348,3913,78.9143,5,0,8.8,23.82,9.7,43,99,3.75,0,118.83,911,138,0,104,93.2,183.2,161.6,14.07,5.08,32,3.49,0,11,2873.2,2900.75,57,10,4,3,-11,-12,2.14,2.49,On,Off,0,Off,0,14.6,0,14.6,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.2,79.6724,79.6973,79.0075,78.9206,0,0.47,0,0,-0.01,0.18,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104495,825158,825158355,3913,78.9143,5,0,8.8,23.82,9.7,43,99,3.75,0,118.83,911,138,0,104,93.2,183.2,161.6,14.07,5.08,32,3.49,0,11,2873.2,2900.75,57,10,4,3,-11,-12,2.14,2.49,On,Off,0,Off,0,14.6,0,14.6,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.2,79.6724,79.6973,79.0075,78.9206,0,0.47,0,0,-0.03,0.165,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104496,825185,825185333,3913,79.5357,5,0,9.1,23.82,9.7,43,99,3.75,0,120.24,921,138,0,104,93.2,183.2,161.6,14.07,5.08,32,3.5,0,11,2873.2,2900.75,57,11,4,3,-11,-12,2.14,2.49,On,Off,0,Off,0,14.6,0,14.6,0,0,14.7,0,-2,0,0,0,-3,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1292.2,79.6724,79.6973,79.0075,78.9206,0,0.47,0,0,-0.03,0.165,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104497,825207,825207397,3913,79.5357,5,0,9.1,24.08,9.5,42,99,3.75,0,120.24,921,137,0,104,93.2,183.2,161.6,14.07,4.83,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.36,2.35,On,Off,0,Off,0,14.66,0,14.66,0,0,14.7,0,-2,0,0,0,-3,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1291.3,79.6724,79.6973,79.0075,78.9206,0,0.47,0,0,-0.03,0.165,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104498,825208,825208343,3913,79.5357,5,0,9.1,24.08,9.5,42,99,3.75,0,120.24,921,137,0,104,93.2,183.2,161.6,14.07,4.83,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.36,2.35,On,Off,0,Off,0,14.66,0,14.66,0,0,14.7,0,-2,0,0,0,-3,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1291.3,79.6724,79.6973,79.0075,78.9206,0,0.47,0,0,-0.03,0.165,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104499,825209,825209350,3913,79.5357,5,0,9.1,24.08,9.5,42,99,3.75,0,120.24,921,137,0,104,93.2,183.2,161.6,14.07,4.83,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.36,2.35,On,Off,0,Off,0,14.66,0,14.66,0,0,14.7,0,-2,0,0,0,-3,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1291.3,79.6724,79.6973,79.0075,78.9206,0,0.47,0,0,-0.03,0.165,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104500,825210,825210357,3913,79.5357,5,0,9.1,24.08,9.5,42,99,3.75,0,120.24,921,137,0,104,93.2,183.2,161.6,14.07,4.83,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.36,2.35,On,Off,0,Off,0,14.66,0,14.66,0,0,14.7,0,-2,0,0,0,-3,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1291.3,79.6724,79.6973,79.0075,78.9206,0,0.47,0,0,-0.03,0.165,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104501,825211,825211364,3913,79.5357,5,0,9.1,24.08,9.5,42,99,3.75,0,120.24,921,137,0,104,93.2,183.2,161.6,14.07,4.83,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.36,2.35,On,Off,0,Off,0,14.66,0,14.66,0,0,14.7,0,-2,0,0,0,-3,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1291.3,79.9707,80.1571,79.1007,78.9206,0,0.47,0,0,-0.03,0.165,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104502,825212,825212341,3913,79.5357,5,0,9.1,24.08,9.5,42,99,3.75,0,120.24,921,137,0,104,93.2,183.2,161.6,14.07,4.83,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.36,2.35,On,Off,0,Off,0,14.66,0,14.66,0,0,14.7,0,-2,0,0,0,-3,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1291.3,79.9707,80.1571,79.1007,78.9206,0,0.47,0,0,-0.04,0.185,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104503,825237,825237335,3913,79.5357,5,0,9.4,24.08,9.5,42,99,3.77,0,120.24,921,137,0,104,93.2,183.2,161.6,14.07,4.83,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.36,2.35,On,Off,0,Off,0,14.66,0,14.66,0,0,14.7,0,-2,0,0,0,-3,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1291.3,79.9707,80.1571,79.1007,78.9206,0,0.47,0,0,-0.04,0.185,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104504,825267,825267425,3913,79.5357,5,0,9.4,24.19,9.1,41,99,3.77,0,120.24,921,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.39,2.77,On,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1290.7,79.9707,80.1571,79.1007,78.9206,0,0.47,0,0,-0.04,0.185,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104505,825278,825278350,3913,79.5357,5,0,9.4,24.19,9.1,41,99,3.77,0,120.24,921,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.39,2.77,On,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1290.7,79.9707,80.1571,79.1007,78.9206,0,0.47,0,0,-0.04,0.185,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104506,825279,825279357,3913,79.5357,5,0,9.4,24.19,9.1,41,99,3.77,0,120.24,921,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.39,2.77,On,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1290.7,79.9707,80.1571,79.1007,78.9206,0,0.47,0,0,-0.04,0.185,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104507,825280,825280364,3913,79.5357,5,0,9.4,24.19,9.1,41,99,3.77,0,120.24,921,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.39,2.77,On,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1290.7,79.9707,80.1571,79.1007,78.9206,0,0.47,0,0,-0.04,0.185,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104508,825281,825281341,3913,79.5357,5,0,9.4,24.19,9.1,41,99,3.77,0,120.24,921,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.39,2.77,On,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1290.7,80.0949,80.0701,79.3742,79.2809,0,0.47,0,0,-0.04,0.185,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104509,825282,825282348,3913,79.5357,5,0,9.4,24.19,9.1,41,99,3.77,0,120.24,921,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.5,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.39,2.77,On,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1290.7,80.0949,80.0701,79.3742,79.2809,0,0.47,0,0,0,0.175,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104510,825305,825305389,3913,79.5357,5,0,9.7,24.19,9.1,41,99,3.79,0,119.97,919,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.53,0,11,2873.2,2900.75,57,11,4,2,-11,-12,2.39,2.77,On,Off,0,Off,0,14.7,0,14.7,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,1290.7,80.0949,80.0701,79.3742,79.2809,0,0.47,0,0,0,0.175,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104511,825327,825327362,3913,79.5357,5,0,9.7,24.37,8.3,39,99,3.79,0,119.97,919,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.53,0,11,2874.65,2900.75,57,11,4,3,-11,-12,3.04,4.23,On,Off,0,Off,0,15.05,0,15.05,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,1289.9,80.0949,80.0701,79.3742,79.2809,0,0.47,0,0,0,0.175,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104512,825335,825335357,3913,79.5357,5,0,9.7,24.37,8.3,39,99,3.79,0,119.97,919,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.53,0,11,2874.65,2900.75,57,11,4,3,-11,-12,3.04,4.23,On,Off,0,Off,0,15.05,0,15.05,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,1289.9,80.0949,80.0701,79.3742,79.2809,0,0.47,0,0,0,0.175,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104513,825336,825336364,3913,79.5357,5,0,9.7,24.37,8.3,39,99,3.79,0,119.97,919,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.53,0,11,2874.65,2900.75,57,11,4,3,-11,-12,3.04,4.23,On,Off,0,Off,0,15.05,0,15.05,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,1289.9,80.0949,80.0701,79.3742,79.2809,0,0.47,0,0,0,0.175,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104514,825337,825337341,3913,79.5357,5,0,9.7,24.37,8.3,39,99,3.79,0,119.97,919,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.53,0,11,2874.65,2900.75,57,11,4,3,-11,-12,3.04,4.23,On,Off,0,Off,0,15.05,0,15.05,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,1289.9,80.0949,80.0701,79.3742,79.2809,0,0.47,0,0,0,0.175,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104515,825338,825338348,3913,79.5357,5,0,9.7,24.37,8.3,39,99,3.79,0,119.97,919,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.53,0,11,2874.65,2900.75,57,11,4,3,-11,-12,3.04,4.23,On,Off,0,Off,0,15.05,0,15.05,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,1289.9,80.3683,80.3062,79.6227,79.4674,0,0.47,0,0,0,0.175,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104516,825339,825339355,3913,79.5357,5,0,9.7,24.37,8.3,39,99,3.79,0,119.97,919,138,0,104,93.2,183.2,161.6,14.07,4.86,32,3.53,0,11,2874.65,2900.75,57,11,4,3,-11,-12,3.04,4.23,On,Off,0,Off,0,15.05,0,15.05,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,1289.9,80.3683,80.3062,79.6227,79.4674,0,0.47,0,0,0.01,0.19,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104517,825363,825363372,3955,79.5357,5,0,9.4,24.37,8.3,39,99,3.75,0,117.58,891,138,0,104,93.2,183.2,163.4,14.07,4.86,32,3.6,0,11,2874.65,2900.75,58,11,4,3,-11,-12,3.04,4.23,On,Off,0,Off,0,15.05,0,15.05,0,0,14.7,0,-2,0,0,0,-3,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,1289.9,80.3683,80.3062,79.6227,79.4674,0,0.47,0,0,0.01,0.19,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104518,825387,825387329,3955,79.5357,5,0,9.4,24.26,6.2,35,89,3.75,0,117.58,891,140,0,104,93.2,183.2,163.4,14.07,5.08,32,3.6,0,11,2874.65,2900.75,58,11,3,3,-11,-12,4.89,8,On,Off,0,Off,0,15.07,0,15.07,0,0,14.7,0,-1,0,0,0,-2,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,1288.8,80.3683,80.3062,79.6227,79.4674,0,0.47,0,0,0.01,0.19,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104519,825388,825388366,3955,79.5357,5,0,9.4,24.26,6.2,35,89,3.75,0,117.58,891,140,0,104,93.2,183.2,163.4,14.07,5.08,32,3.6,0,11,2874.65,2900.75,58,11,3,3,-11,-12,4.89,8,On,Off,0,Off,0,15.07,0,15.07,0,0,14.7,0,-1,0,0,0,-2,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,1288.8,80.3683,80.3062,79.6227,79.4674,0,0.47,0,0,0.01,0.19,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104520,825389,825389343,3955,79.5357,5,0,9.4,24.26,6.2,35,89,3.75,0,117.58,891,140,0,104,93.2,183.2,163.4,14.07,5.08,32,3.6,0,11,2874.65,2900.75,58,11,3,3,-11,-12,4.89,8,On,Off,0,Off,0,15.07,0,15.07,0,0,14.7,0,-1,0,0,0,-2,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,1288.8,80.3683,80.3062,79.6227,79.4674,0,0.47,0,0,0.01,0.19,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
104521,825398,825398345,3955,79.5357,5,0,9.4,24.26,6.2,35,89,3.75,0,117.58,891,140,0,104,93.2,183.2,163.4,14.07,5.08,32,3.6,0,11,2874.65,2900.75,58,11,3,3,-11,-12,4.89,8,On,Off,0,Off,0,15.07,0,15.07,0,0,14.7,0,-1,0,0,0,-2,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,1288.8,80.3683,80.3062,79.6227,79.4674,0,0.47,0,0,0.01,0.19,0,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
